name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
peddapuram,2024-05-08,35.6,25.4,29.7,41.6,25.4,35.4,25,76.6,2.4,100,16.67,rain,0,0,31.3,18,154.7,1008.5,48.8,18.1,267.9,23,9,30,2024-05-08T05:32:32,2024-05-08T18:23:39,0,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,"43189099999,43147099999,remote"
peddapuram,2024-05-09,35.5,27.9,30.7,45.6,33,38.1,25.8,75.6,2.1,100,41.67,rain,0,0,28.1,14.4,160.1,1008,36.9,17.6,249.4,21.6,8,30,2024-05-09T05:32:07,2024-05-09T18:23:58,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2024-05-10,35.1,26.2,29.9,44.1,26.2,36.6,25.7,78.9,12.598,100,8.33,rain,0,0,32.8,15.1,157.9,1008.9,57.3,18.2,249.4,21.6,8,30,2024-05-10T05:31:43,2024-05-10T18:24:17,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-05-11,36.6,26.9,31.2,48.5,30.1,39,25.9,74.2,1.1,100,16.67,rain,0,0,32.4,18,187.1,1009.4,32.7,17.9,264.5,22.8,9,60,2024-05-11T05:31:20,2024-05-11T18:24:37,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2024-05-12,35.3,27.9,30.9,46.6,32.4,38.5,25.9,75.3,0,0,0,rain,0,0,29.2,13,172.3,1009.5,29,18.4,273.7,23.6,9,60,2024-05-12T05:30:58,2024-05-12T18:24:57,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-05-13,36.1,27.1,30.8,43.8,30.3,37.3,25,72.3,0.2,100,8.33,rain,0,0,29.9,15.8,148.1,1008.6,41.4,18.4,266.9,22.8,9,60,2024-05-13T05:30:37,2024-05-13T18:25:17,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43189099999,43147099999,remote"
peddapuram,2024-05-14,35.8,27.8,30.9,45.2,30.6,37.8,25.3,73.1,0.1,100,4.17,rain,0,0,32,16.6,120,1008.5,34.7,18.4,276.1,24,9,60,2024-05-14T05:30:17,2024-05-14T18:25:37,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-05-15,36.9,28.5,31.4,42.9,34.2,38.2,25.1,70.6,0.1,100,4.17,rain,0,0,31.3,23.4,123.2,1009,34.3,18.4,266.6,23,9,60,2024-05-15T05:29:58,2024-05-15T18:25:58,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-05-16,30.5,27.2,28.7,39.6,31.8,34.6,25.7,84.2,3.598,100,8.33,rain,0,0,22.3,19.1,104.4,1009.7,90.8,17.3,120.9,10.3,4,60,2024-05-16T05:29:39,2024-05-16T18:26:18,0.26,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-05-17,34.2,27.1,29.2,43.1,30.7,35,25.5,81.2,0.602,100,4.17,rain,0,0,34.9,16.6,136,1008.3,91.9,18,124,10.8,6,30,2024-05-17T05:29:22,2024-05-17T18:26:39,0.3,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-05-18,35.9,27,30.2,45.2,30.7,37.6,26.1,79.5,0.81,100,4.17,rain,0,0,23,11.9,182.3,1006.5,86.6,17.8,236,20.3,8,60,2024-05-18T05:29:05,2024-05-18T18:27:00,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-05-19,36.1,27.8,30,47.5,32.5,37.3,26,79.7,0.09,100,4.17,rain,0,0,24.1,13.3,194.8,1004.8,87.2,17,211.1,18.1,8,60,2024-05-19T05:28:50,2024-05-19T18:27:21,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-05-20,36.4,28,30.9,49.1,32.5,38.7,26,76,0.08,100,4.17,rain,0,0,16.9,13,155.2,1004.5,88.4,17.8,194.1,16.9,7,75,2024-05-20T05:28:35,2024-05-20T18:27:42,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-05-21,36.6,28.2,31.3,47.5,33.6,40.1,26.6,76.9,1.1,100,20.83,rain,0,0,28.4,17.3,119,1004,66.1,18.4,258,22.4,8,60,2024-05-21T05:28:22,2024-05-21T18:28:04,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-05-22,35.7,28.9,31.4,46.5,35.9,40.5,26.7,76.3,2.2,100,8.33,rain,0,0,34.9,19.8,98.7,1003.5,43.8,18.1,276.7,23.8,9,60,2024-05-22T05:28:09,2024-05-22T18:28:25,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-05-23,36.4,28.7,31.4,45.2,35.3,39.9,26.4,75.4,0.7,100,25,rain,0,0,31.3,16.6,92.2,1001.5,60.7,18.4,266.2,23,9,60,2024-05-23T05:27:58,2024-05-23T18:28:46,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2024-05-24,37.1,25.3,30.6,48.9,25.3,38.5,26.4,78.9,99.972,100,8.33,rain,0,0,22.3,12.2,118.5,1000.2,90,16.9,226.9,19.7,8,60,2024-05-24T05:27:47,2024-05-24T18:29:08,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-05-25,31,26.1,29,41.2,26.1,35.7,26.4,86.3,42.3,100,45.83,rain,0,0,21.6,11.5,228.3,999.4,100,17.4,84.4,7.3,4,60,2024-05-25T05:27:38,2024-05-25T18:29:29,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2024-05-26,37.2,27.8,31.4,47.7,33.2,40.5,26.8,77.3,0,0,0,,0,0,32,19.1,226.7,998.1,97.5,18.3,207.6,17.9,8,60,2024-05-26T05:27:29,2024-05-26T18:29:51,0.6,Overcast,Cloudy skies throughout the day.,cloudy,"43189099999,43147099999,remote"
peddapuram,2024-05-27,36.8,29.8,32.7,46.3,37.9,42.1,26.5,70.7,0,0,0,,0,0,33.5,22.3,223.3,997.6,94.3,18.4,250.2,21.8,8,30,2024-05-27T05:27:21,2024-05-27T18:30:12,0.63,Overcast,Cloudy skies throughout the day.,cloudy,"43189099999,43147099999,remote"
peddapuram,2024-05-28,37.9,30.4,33.2,47,38.2,42.5,26.2,67.8,0,0,0,,0,0,35.3,21.6,229.8,998.5,56.7,18.4,277.2,24,8,30,2024-05-28T05:27:14,2024-05-28T18:30:33,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-05-29,39.4,29.8,33.3,48.7,38,42.9,26.4,68.3,0,0,0,,0,0,30.2,20.2,212.8,999.4,70.3,18.4,294.7,25.5,9,60,2024-05-29T05:27:09,2024-05-29T18:30:55,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-05-30,39.7,29.7,32.9,53.6,38.4,45.1,27.8,75.3,0,0,0,,0,0,25.2,16.2,189.1,1000.9,41.8,18.4,286.4,24.8,9,75,2024-05-30T05:27:04,2024-05-30T18:31:16,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-05-31,37.4,30.1,32.6,57.3,40.9,46.6,28.8,81,0,0,0,,0,0,33.1,18.7,166.5,1002,40,18.4,282.6,24.5,9,75,2024-05-31T05:27:00,2024-05-31T18:31:37,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-06-01,33.4,25.4,30.7,45.8,25.4,41,27.8,84.9,11.152,100,8.33,rain,0,0,32.4,21.6,152,1003.9,81.8,18.1,200.2,17.2,7,75,2024-06-01T05:26:57,2024-06-01T18:31:58,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-02,32.3,28.4,30.2,43.3,34.6,39.8,27.4,85.6,0.67,100,12.5,rain,0,0,25.2,12.2,235,1005.2,96.7,17,105.2,9.2,8,75,2024-06-02T05:26:55,2024-06-02T18:32:19,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-03,35.6,25,29.6,46.2,25,36.1,25.9,81.1,10.309,100,8.33,rain,0,0,24.8,15.1,227,1005.6,93.1,18.1,171,14.8,6,60,2024-06-03T05:26:54,2024-06-03T18:32:40,0.88,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-04,36.9,28.9,31.7,48.1,36.1,41.3,27,76.9,0,0,0,,0,0,25.9,17.3,220.2,1005.3,81.3,19.2,264.4,22.8,8,60,2024-06-04T05:26:54,2024-06-04T18:33:00,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-06-05,38,25.2,30.8,48.8,25.2,38.9,26.5,78.8,28.395,100,8.33,rain,0,0,40.3,24.1,213.5,1005.9,78.3,16.4,267,23.3,9,75,2024-06-05T05:26:54,2024-06-05T18:33:20,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-06,33.8,25.7,29.3,43.5,25.7,35,25.5,80.7,8.3,100,25,rain,0,0,35.3,22.3,236.4,1006.8,78.5,18.4,181.7,15.7,7,60,2024-06-06T05:26:56,2024-06-06T18:33:40,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-07,31,27.5,29.1,40.3,31.9,35.9,26.1,83.9,0.9,100,4.17,rain,0,0,34.2,17.6,222,1005.8,66.5,17.6,207.9,18.1,7,60,2024-06-07T05:26:59,2024-06-07T18:34:00,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-08,33.4,27.2,29.5,42.5,31.2,36.1,25.9,81.2,4.6,100,33.33,rain,0,0,30.6,18,237.6,1005,90.2,18.4,140.4,12.3,5,30,2024-06-08T05:27:02,2024-06-08T18:34:19,0.06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-09,35.5,27.5,30.3,43.7,31.5,36.9,25.4,75.9,0.5,100,16.67,rain,0,0,32.4,19.8,226.9,1004.2,68.6,18.4,152.7,13.2,5,30,2024-06-09T05:27:06,2024-06-09T18:34:38,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-10,34,27.4,29.9,42,31.8,36.4,25.6,78.3,3.5,100,45.83,rain,0,0,31.3,16.9,226.3,1003.7,73.8,18.4,166,14.4,6,30,2024-06-10T05:27:11,2024-06-10T18:34:57,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-11,35,27.4,30.4,46.1,32.1,37.7,26,78.1,0.9,100,20.83,rain,0,0,34.2,21.2,239.3,1002.6,79.3,18.3,214,18.6,7,60,2024-06-11T05:27:17,2024-06-11T18:35:15,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-12,33,28.5,30,43,33.5,37.3,26,79.3,0,0,0,,0,0,32,19.1,235.2,1003.4,94.6,18.3,102.3,8.8,4,75,2024-06-12T05:27:23,2024-06-12T18:35:33,0.19,Overcast,Cloudy skies throughout the day.,cloudy,"43189099999,43147099999,remote"
peddapuram,2024-06-13,33.5,28.6,30.4,44.5,33.6,37.9,26,77.6,0.5,100,8.33,rain,0,0,28.8,19.8,228.8,1003.6,74.5,17.5,168.2,14.8,7,75,2024-06-13T05:27:31,2024-06-13T18:35:50,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-14,36.6,27.5,31,47.4,31.4,38.4,25.6,73.9,0,0,0,rain,0,0,32.4,18.4,244.2,1002.9,44.9,17.4,267.8,23.2,8,60,2024-06-14T05:27:39,2024-06-14T18:36:07,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-06-15,37.9,27.2,31.9,47.5,30.2,39.4,25.4,69.3,0.1,100,4.17,rain,0,0,28.1,17.6,257.7,1002,49.1,18.4,250.7,21.7,8,60,2024-06-15T05:27:48,2024-06-15T18:36:23,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-16,39.7,26.8,31,50.8,29.5,38.4,25.8,74.8,4.499,100,4.17,rain,0,0,29.2,19.8,240,1003,42.6,18.1,273.9,23.8,9,75,2024-06-16T05:27:57,2024-06-16T18:36:39,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-17,38.3,27.3,31.1,52.3,31.3,39.6,26.5,77.6,2.5,100,12.5,rain,0,0,31.7,20.5,234.8,1003.9,58.4,17.9,270.3,23.3,9,75,2024-06-17T05:28:08,2024-06-17T18:36:55,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-18,36.9,29,31.8,49,35.9,41.3,26.7,75.2,0,0,0,,0,0,31.3,20.5,227.7,1003.1,71.7,18.4,244.2,21,8,75,2024-06-18T05:28:19,2024-06-18T18:37:09,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-06-19,34.1,27.1,30.3,44.7,30.6,37.7,26,78.2,5,100,8.33,rain,0,0,37.8,22.3,251.3,1002.1,91.4,17.2,254.1,22,8,30,2024-06-19T05:28:30,2024-06-19T18:37:24,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-20,35.2,28.5,30.6,46,33.8,37.7,25.6,75,1.111,100,12.5,rain,0,0,33.1,20.9,243.6,1001.9,80.3,18.2,176,15.2,6,30,2024-06-20T05:28:42,2024-06-20T18:37:37,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-21,36.2,28.7,30.8,49.4,34.6,38.8,26.2,76.8,1.7,100,8.33,rain,0,0,30.2,17.3,232.6,1001.5,95.3,17.7,164.8,14.3,6,60,2024-06-21T05:28:55,2024-06-21T18:37:50,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-22,32.9,25.2,29.1,41.7,25.2,34.8,25.5,81.3,78.78,100,8.33,rain,0,0,33.8,15.5,247.2,1000.7,83.9,17.7,163.8,14.3,6,60,2024-06-22T05:29:09,2024-06-22T18:38:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-23,31,24.9,28.4,38.7,24.9,33.7,25.5,84.2,40.57,100,12.5,rain,0,0,29.2,14.8,220.6,1001.3,80.7,15.2,161.1,14,7,30,2024-06-23T05:29:23,2024-06-23T18:38:14,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-24,34.2,27.1,30.1,46.8,30.8,38.3,26.7,82.4,2,100,33.33,rain,0,0,22,16.9,196.3,1000.8,73.2,15.5,243.8,21.2,8,30,2024-06-24T05:29:37,2024-06-24T18:38:25,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-25,35.1,27.5,30.5,46.1,32.4,38.3,26.4,79.3,0.06,100,4.17,rain,0,0,27.4,18.7,216.1,1000.1,76.9,17.8,230.4,19.9,8,60,2024-06-25T05:29:52,2024-06-25T18:38:35,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-26,33.1,27.8,29.6,43.8,33.6,36.8,26.2,82,3.599,100,8.33,rain,0,0,31.7,18,237.8,999.9,95,16.4,143.1,12.3,6,30,2024-06-26T05:30:08,2024-06-26T18:38:45,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-27,28.5,26.4,27.4,33.8,26.4,31.2,25.4,89,9.599,100,16.67,rain,0,0,38.9,20.5,254.8,1001.7,99.1,10.1,48.7,4.1,3,10,2024-06-27T05:30:24,2024-06-27T18:38:53,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-28,31,26.4,28.4,38.2,26.4,32.9,25.1,82.5,0.02,100,4.17,rain,0,0,52.2,23.8,249.1,1002.6,96.7,16.5,169.4,14.6,7,10,2024-06-28T05:30:40,2024-06-28T18:39:01,0.72,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-29,31.1,25.3,28.4,40.5,25.3,33.7,25.6,85.1,33.559,100,12.5,rain,0,0,37.4,22.7,243.1,1003.5,99.8,15.5,83.4,7.2,5,30,2024-06-29T05:30:57,2024-06-29T18:39:08,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43189099999,43147099999,remote"
peddapuram,2024-06-30,29.4,25.8,27.8,37.7,25.8,32.4,25.8,89,4.229,100,8.33,rain,0,0,41.4,21.2,245.2,1004.8,99.8,16.3,67.9,5.7,3,30,2024-06-30T05:31:14,2024-06-30T18:39:14,0.8,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-01,31.9,26.3,28.5,41.1,26.3,33.8,25.9,86.2,2.708,100,4.17,rain,0,0,35.6,24.5,236,1004.4,98.3,16.7,81.7,7.1,3,30,2024-07-01T05:31:31,2024-07-01T18:39:20,0.83,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-02,34.3,27.6,29.8,43.2,32.7,36.5,25.8,79.9,0,0,0,rain,0,0,40.3,24.8,241.3,1002.7,95.9,18.4,140.7,12.1,6,60,2024-07-02T05:31:49,2024-07-02T18:39:24,0.87,Overcast,Cloudy skies throughout the day.,cloudy,"43189099999,43147099999,remote"
peddapuram,2024-07-03,34,27.4,29.9,44.1,30.9,36.5,25.5,77.7,0.1,100,4.17,rain,0,0,40.7,24.8,254.5,1003.1,94.9,18.3,171,14.9,6,30,2024-07-03T05:32:07,2024-07-03T18:39:28,0.9,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-04,35.1,28.2,30.6,46.1,34.5,38.5,26.2,78.2,0,0,0,,0,0,30.6,18,229.8,1003.8,90,18.3,141.9,12.3,5,30,2024-07-04T05:32:26,2024-07-04T18:39:30,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2024-07-05,34.2,25.5,29.7,46.7,25.5,36.6,26,81.2,3.699,100,8.33,rain,0,0,36.4,18.7,223.7,1003.2,88.3,17.6,245.1,21,8,30,2024-07-05T05:32:44,2024-07-05T18:39:32,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-06,30.7,26.2,28.3,38.4,26.2,33.2,25.4,84.8,3.92,100,12.5,rain,0,0,44.3,23.8,237.8,1002.5,95.2,17,156.1,13.6,6,30,2024-07-06T05:33:03,2024-07-06T18:39:33,0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-07,29.9,26.5,28.3,38,26.5,33.5,25.4,84.4,2.3,100,50,rain,0,0,35.3,20.5,244.4,1002.8,98.6,16.8,127,11,5,30,2024-07-07T05:33:22,2024-07-07T18:39:33,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-08,31.6,26.9,28.7,41.4,30.6,34.6,25.8,84.4,8.6,100,66.67,rain,0,0,26.6,15.5,224.3,1002.2,94.5,17.1,113.1,9.8,6,60,2024-07-08T05:33:42,2024-07-08T18:39:32,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-09,30,26.4,27.8,37.5,26.4,32.1,25.5,87.4,1.889,100,8.33,rain,0,0,29.9,17.6,225.7,1004.2,92.2,16.4,96.4,8.5,4,30,2024-07-09T05:34:01,2024-07-09T18:39:30,0.11,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-10,31.5,26.7,28.9,39.4,29.9,34.8,25.7,83.2,0.381,100,8.33,rain,0,0,28.8,14.4,219.3,1006.3,91.5,17.1,223.1,19.4,7,60,2024-07-10T05:34:21,2024-07-10T18:39:27,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-11,33.2,27.1,29.6,42.9,30.6,36.4,25.9,80.6,0.6,100,16.67,rain,0,0,33.8,18,232,1004.5,92.1,16.7,218.8,18.7,8,60,2024-07-11T05:34:40,2024-07-11T18:39:23,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-12,30.7,25.3,28.5,39,25.3,34.3,26,86.4,6.799,100,4.17,rain,0,0,37.1,20.5,238.4,1002.3,90.4,16.8,147,12.8,7,30,2024-07-12T05:35:00,2024-07-12T18:39:18,0.2,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-13,29.7,26.3,27.5,36.3,26.3,31,25.2,87.7,2.699,100,8.33,rain,0,0,45.7,26.6,254,1001,98.2,16.7,148.7,12.9,6,30,2024-07-13T05:35:20,2024-07-13T18:39:13,0.24,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-14,29.1,25.8,27.2,36.3,25.8,30.1,25,87.7,0.671,100,8.33,rain,0,0,42.1,24.5,258.6,999.4,100,17.4,81.9,7.1,4,10,2024-07-14T05:35:40,2024-07-14T18:39:06,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-15,29.2,26.4,27.4,34.5,26.4,30.4,24.7,85.4,5,100,37.5,rain,0,0,37.1,22.3,251.9,998.8,98.3,14,100.5,8.5,4,10,2024-07-15T05:35:59,2024-07-15T18:38:58,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-16,30.7,26.1,28,39.5,26.1,32.4,25.3,85.1,3.599,100,8.33,rain,0,0,39.6,21.6,242.9,999.5,98,14.3,133.9,11.6,6,30,2024-07-16T05:36:19,2024-07-16T18:38:49,0.33,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-17,32,26.5,28.3,40.4,26.5,32.9,25.3,84.3,20.6,100,66.67,rain,0,0,39.2,21.2,250.1,1000.3,99.3,17.6,56.3,5,2,10,2024-07-17T05:36:39,2024-07-17T18:38:39,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-18,28.2,26,27.1,32.8,26,30.2,25.1,88.6,14.395,100,12.5,rain,0,0,43.2,25.2,263.3,999.6,98.8,15.5,87.2,7.6,3,10,2024-07-18T05:36:59,2024-07-18T18:38:28,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-19,26.4,25.4,26,26.4,25.4,26,24.5,91.5,20.599,100,16.67,rain,0,0,52.6,29.2,259.7,997.6,98.8,12.5,81.2,7,3,10,2024-07-19T05:37:18,2024-07-19T18:38:16,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-20,27.2,25.5,26.3,31,25.5,27.4,24.3,88.8,9.097,100,8.33,rain,0,0,59,32.8,258.1,998.4,94.9,13,80.9,6.9,4,10,2024-07-20T05:37:38,2024-07-20T18:38:03,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-21,28.6,25.3,26.4,33.5,25.3,27.6,24.4,88.6,6.298,100,8.33,rain,0,0,56.5,30.2,245.4,1000.6,92.4,15.9,105.1,8.8,6,10,2024-07-21T05:37:57,2024-07-21T18:37:50,0.5,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-22,29,25.1,26.9,34.3,25.1,29.1,25,89.4,15.385,100,16.67,rain,0,0,52.9,26.6,242.4,1002.4,98.9,13,89.2,7.8,3,30,2024-07-22T05:38:17,2024-07-22T18:37:35,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-23,30.6,26.3,28.3,36.8,26.3,32.4,24.8,81.6,0.602,100,4.17,rain,0,0,50.8,31.3,255,1002.8,99.6,16.3,151.9,13.1,6,10,2024-07-23T05:38:36,2024-07-23T18:37:19,0.57,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-24,30.3,27,28.5,35.8,30,32.8,24.4,78.7,4.5,100,37.5,rain,0,0,58.7,34.2,251.2,1001,94.4,18.5,193.1,16.7,6,10,2024-07-24T05:38:55,2024-07-24T18:37:02,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2024-07-25,30.9,26.8,28.5,37.2,29.7,33.2,24.6,79.5,0.36,100,4.17,rain,0,0,61.9,26.3,248.2,999.3,99.1,16.6,100.9,8.6,4,30,2024-07-25T05:39:14,2024-07-25T18:36:44,0.64,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
